,postId,Score,userId,ViewCount,CommentCount,Reputation,Views,UpVotes,DownVotes,outlier_col
11944,18986,8,930,0,3,31170,5529,10523,214,Reputation
11945,19268,2,930,0,2,31170,5529,10523,214,Reputation
11946,19293,5,930,0,1,31170,5529,10523,214,Reputation
11947,19294,1,930,0,0,31170,5529,10523,214,Reputation
11948,19389,6,930,0,4,31170,5529,10523,214,Reputation
11949,19683,4,930,0,0,31170,5529,10523,214,Reputation
11950,19885,1,930,0,1,31170,5529,10523,214,Reputation
11951,19904,3,930,0,2,31170,5529,10523,214,Reputation
11952,19920,10,930,0,0,31170,5529,10523,214,Reputation
11953,20074,5,930,0,15,31170,5529,10523,214,Reputation
11954,20133,5,930,0,5,31170,5529,10523,214,Reputation
11955,20144,4,930,0,5,31170,5529,10523,214,Reputation
11956,20220,4,930,0,0,31170,5529,10523,214,Reputation
11957,20232,12,930,0,2,31170,5529,10523,214,Reputation
11958,20440,6,930,0,1,31170,5529,10523,214,Reputation
11959,20449,3,930,0,3,31170,5529,10523,214,Reputation
11960,21378,6,930,0,0,31170,5529,10523,214,Reputation
11961,21504,7,930,0,2,31170,5529,10523,214,Reputation
11962,21507,12,930,0,1,31170,5529,10523,214,Reputation
11963,21602,16,930,0,7,31170,5529,10523,214,Reputation
11964,21877,0,930,0,0,31170,5529,10523,214,Reputation
11965,21954,5,930,0,2,31170,5529,10523,214,Reputation
11966,22157,2,930,0,0,31170,5529,10523,214,Reputation
11967,22215,4,930,0,0,31170,5529,10523,214,Reputation
11968,23139,9,930,0,0,31170,5529,10523,214,Reputation
11969,23298,4,930,0,2,31170,5529,10523,214,Reputation
11970,23532,2,930,0,0,31170,5529,10523,214,Reputation
11971,24260,5,930,0,2,31170,5529,10523,214,Reputation
11972,24404,6,930,0,2,31170,5529,10523,214,Reputation
11973,24482,5,930,0,4,31170,5529,10523,214,Reputation
11974,24483,4,930,0,1,31170,5529,10523,214,Reputation
11975,24874,4,930,0,0,31170,5529,10523,214,Reputation
11976,25042,5,930,0,3,31170,5529,10523,214,Reputation
11977,25156,17,930,0,4,31170,5529,10523,214,Reputation
11978,26087,2,930,0,1,31170,5529,10523,214,Reputation
11979,27305,2,930,0,1,31170,5529,10523,214,Reputation
11980,27310,13,930,0,3,31170,5529,10523,214,Reputation
11981,27355,3,930,0,0,31170,5529,10523,214,Reputation
11982,27380,4,930,0,4,31170,5529,10523,214,Reputation
11983,27411,6,930,0,2,31170,5529,10523,214,Reputation
11984,31721,2,930,0,0,31170,5529,10523,214,Reputation
11985,31731,11,930,0,2,31170,5529,10523,214,Reputation
11986,31774,9,930,0,5,31170,5529,10523,214,Reputation
11987,31782,1,930,0,0,31170,5529,10523,214,Reputation
11988,31842,20,930,0,2,31170,5529,10523,214,Reputation
11989,31915,5,930,0,1,31170,5529,10523,214,Reputation
11990,32085,4,930,0,1,31170,5529,10523,214,Reputation
11991,32091,2,930,0,0,31170,5529,10523,214,Reputation
11992,32240,3,930,0,0,31170,5529,10523,214,Reputation
11993,33880,3,930,0,0,31170,5529,10523,214,Reputation
11994,34121,0,930,0,0,31170,5529,10523,214,Reputation
11995,34122,0,930,0,0,31170,5529,10523,214,Reputation
11996,34123,0,930,0,0,31170,5529,10523,214,Reputation
11997,34124,0,930,0,0,31170,5529,10523,214,Reputation
11998,34146,3,930,0,1,31170,5529,10523,214,Reputation
11999,38089,2,930,0,4,31170,5529,10523,214,Reputation
12000,41664,12,930,0,0,31170,5529,10523,214,Reputation
12001,41674,2,930,0,0,31170,5529,10523,214,Reputation
12002,41676,1,930,0,0,31170,5529,10523,214,Reputation
12003,41847,2,930,0,0,31170,5529,10523,214,Reputation
12004,45568,1,930,0,0,31170,5529,10523,214,Reputation
12005,47709,3,930,0,0,31170,5529,10523,214,Reputation
12006,48979,3,930,0,2,31170,5529,10523,214,Reputation
12007,51220,6,930,0,4,31170,5529,10523,214,Reputation
12008,58851,2,930,0,0,31170,5529,10523,214,Reputation
12009,64366,0,930,0,0,31170,5529,10523,214,Reputation
12010,64367,0,930,0,0,31170,5529,10523,214,Reputation
12011,99538,0,930,0,0,31170,5529,10523,214,Reputation
12012,99539,0,930,0,0,31170,5529,10523,214,Reputation
17229,5207,9,2116,684,2,18088,3899,3274,43,Reputation
17230,5213,6,2116,246,0,18088,3899,3274,43,Reputation
17231,5248,2,2116,0,1,18088,3899,3274,43,Reputation
17232,5251,1,2116,0,0,18088,3899,3274,43,Reputation
17233,5252,13,2116,0,5,18088,3899,3274,43,Reputation
17234,5257,4,2116,0,2,18088,3899,3274,43,Reputation
17235,5272,1,2116,0,3,18088,3899,3274,43,Reputation
17236,5273,7,2116,0,2,18088,3899,3274,43,Reputation
17237,5276,1,2116,0,0,18088,3899,3274,43,Reputation
17238,5291,4,2116,0,0,18088,3899,3274,43,Reputation
17239,5302,4,2116,0,1,18088,3899,3274,43,Reputation
17240,5342,4,2116,0,9,18088,3899,3274,43,Reputation
17241,5349,5,2116,0,9,18088,3899,3274,43,Reputation
17242,5427,6,2116,0,0,18088,3899,3274,43,Reputation
17243,5428,10,2116,0,2,18088,3899,3274,43,Reputation
17244,5471,6,2116,0,2,18088,3899,3274,43,Reputation
17245,5489,3,2116,0,0,18088,3899,3274,43,Reputation
17246,5551,2,2116,0,3,18088,3899,3274,43,Reputation
17247,5553,5,2116,0,2,18088,3899,3274,43,Reputation
17248,5554,5,2116,0,6,18088,3899,3274,43,Reputation
17249,5589,2,2116,0,3,18088,3899,3274,43,Reputation
17250,5646,3,2116,0,3,18088,3899,3274,43,Reputation
17251,5649,2,2116,0,0,18088,3899,3274,43,Reputation
17252,5658,5,2116,0,0,18088,3899,3274,43,Reputation
17253,5679,3,2116,0,1,18088,3899,3274,43,Reputation
17254,5688,5,2116,0,0,18088,3899,3274,43,Reputation
17255,5694,1,2116,0,1,18088,3899,3274,43,Reputation
17256,5702,7,2116,0,0,18088,3899,3274,43,Reputation
17257,5736,2,2116,0,4,18088,3899,3274,43,Reputation
17258,5737,7,2116,0,0,18088,3899,3274,43,Reputation
17259,5778,12,2116,0,6,18088,3899,3274,43,Reputation
17260,5779,1,2116,0,7,18088,3899,3274,43,Reputation
17261,5790,13,2116,0,7,18088,3899,3274,43,Reputation
17262,5805,2,2116,0,0,18088,3899,3274,43,Reputation
17263,5857,3,2116,0,3,18088,3899,3274,43,Reputation
17264,5878,3,2116,0,6,18088,3899,3274,43,Reputation
17265,5915,6,2116,0,3,18088,3899,3274,43,Reputation
17266,5955,38,2116,0,3,18088,3899,3274,43,Reputation
17267,6002,3,2116,0,1,18088,3899,3274,43,Reputation
17268,6009,5,2116,0,5,18088,3899,3274,43,Reputation
17269,6065,12,2116,0,2,18088,3899,3274,43,Reputation
17270,6105,5,2116,0,3,18088,3899,3274,43,Reputation
17271,6106,4,2116,0,1,18088,3899,3274,43,Reputation
17272,6121,1,2116,0,1,18088,3899,3274,43,Reputation
17273,6145,3,2116,0,3,18088,3899,3274,43,Reputation
17274,6166,6,2116,0,6,18088,3899,3274,43,Reputation
17275,6175,5,2116,0,3,18088,3899,3274,43,Reputation
17276,6188,14,2116,0,6,18088,3899,3274,43,Reputation
17277,6201,5,2116,0,7,18088,3899,3274,43,Reputation
17278,6233,4,2116,0,2,18088,3899,3274,43,Reputation
17279,6248,2,2116,0,4,18088,3899,3274,43,Reputation
17280,6305,5,2116,0,5,18088,3899,3274,43,Reputation
17281,6310,29,2116,0,6,18088,3899,3274,43,Reputation
17282,6383,9,2116,0,1,18088,3899,3274,43,Reputation
17283,6406,2,2116,0,4,18088,3899,3274,43,Reputation
17284,6416,1,2116,0,2,18088,3899,3274,43,Reputation
17285,6439,1,2116,0,1,18088,3899,3274,43,Reputation
17286,6449,7,2116,0,7,18088,3899,3274,43,Reputation
17287,6471,5,2116,0,1,18088,3899,3274,43,Reputation
17288,6488,4,2116,0,1,18088,3899,3274,43,Reputation
17289,6508,3,2116,0,1,18088,3899,3274,43,Reputation
17290,6509,2,2116,0,0,18088,3899,3274,43,Reputation
17291,6512,8,2116,0,2,18088,3899,3274,43,Reputation
17292,6522,4,2116,0,0,18088,3899,3274,43,Reputation
17293,6620,5,2116,0,4,18088,3899,3274,43,Reputation
17294,6667,3,2116,0,1,18088,3899,3274,43,Reputation
17295,6676,5,2116,0,2,18088,3899,3274,43,Reputation
17296,6682,3,2116,0,5,18088,3899,3274,43,Reputation
17297,6691,3,2116,0,3,18088,3899,3274,43,Reputation
17298,6718,3,2116,0,5,18088,3899,3274,43,Reputation
17299,6719,2,2116,0,3,18088,3899,3274,43,Reputation
17300,6722,3,2116,0,2,18088,3899,3274,43,Reputation
17301,6739,6,2116,0,4,18088,3899,3274,43,Reputation
17302,6775,5,2116,0,5,18088,3899,3274,43,Reputation
17303,6781,11,2116,0,4,18088,3899,3274,43,Reputation
17304,6799,1,2116,0,2,18088,3899,3274,43,Reputation
17305,6837,1,2116,0,0,18088,3899,3274,43,Reputation
17306,6858,7,2116,0,6,18088,3899,3274,43,Reputation
17307,6861,2,2116,0,0,18088,3899,3274,43,Reputation
17308,6863,2,2116,0,0,18088,3899,3274,43,Reputation
17309,6895,2,2116,0,0,18088,3899,3274,43,Reputation
17310,6953,7,2116,0,5,18088,3899,3274,43,Reputation
17311,6959,5,2116,0,2,18088,3899,3274,43,Reputation
17312,6960,13,2116,0,0,18088,3899,3274,43,Reputation
17313,6961,2,2116,0,1,18088,3899,3274,43,Reputation
17314,6984,3,2116,0,6,18088,3899,3274,43,Reputation
17315,6991,3,2116,0,2,18088,3899,3274,43,Reputation
17316,7081,6,2116,0,0,18088,3899,3274,43,Reputation
17317,7083,6,2116,0,1,18088,3899,3274,43,Reputation
17318,7091,5,2116,0,0,18088,3899,3274,43,Reputation
17319,7147,5,2116,0,2,18088,3899,3274,43,Reputation
17320,7280,2,2116,0,1,18088,3899,3274,43,Reputation
17321,7331,4,2116,0,0,18088,3899,3274,43,Reputation
17322,7365,6,2116,0,9,18088,3899,3274,43,Reputation
17323,7372,3,2116,0,2,18088,3899,3274,43,Reputation
17324,7378,16,2116,0,5,18088,3899,3274,43,Reputation
17325,7380,0,2116,0,0,18088,3899,3274,43,Reputation
17326,7381,0,2116,0,0,18088,3899,3274,43,Reputation
17327,7399,0,2116,0,1,18088,3899,3274,43,Reputation
17328,7441,2,2116,0,0,18088,3899,3274,43,Reputation
17329,7449,6,2116,0,3,18088,3899,3274,43,Reputation
17330,7483,4,2116,0,6,18088,3899,3274,43,Reputation
17331,7484,6,2116,0,8,18088,3899,3274,43,Reputation
17332,7530,8,2116,0,0,18088,3899,3274,43,Reputation
17333,7540,5,2116,0,1,18088,3899,3274,43,Reputation
17334,7561,1,2116,0,0,18088,3899,3274,43,Reputation
17335,7710,4,2116,0,0,18088,3899,3274,43,Reputation
17336,7746,2,2116,0,4,18088,3899,3274,43,Reputation
17337,7750,5,2116,0,4,18088,3899,3274,43,Reputation
17338,7798,4,2116,0,0,18088,3899,3274,43,Reputation
17339,7801,2,2116,0,2,18088,3899,3274,43,Reputation
17340,7804,5,2116,0,0,18088,3899,3274,43,Reputation
17341,7871,4,2116,0,0,18088,3899,3274,43,Reputation
17342,8002,6,2116,0,3,18088,3899,3274,43,Reputation
17343,8004,4,2116,0,10,18088,3899,3274,43,Reputation
17344,8011,5,2116,0,1,18088,3899,3274,43,Reputation
17345,8084,5,2116,0,0,18088,3899,3274,43,Reputation
17346,8113,4,2116,0,0,18088,3899,3274,43,Reputation
17347,8125,1,2116,0,1,18088,3899,3274,43,Reputation
17348,8128,11,2116,0,6,18088,3899,3274,43,Reputation
17349,8195,3,2116,0,5,18088,3899,3274,43,Reputation
17350,8200,3,2116,0,0,18088,3899,3274,43,Reputation
17351,8230,65,2116,0,4,18088,3899,3274,43,Reputation
17352,8253,6,2116,0,12,18088,3899,3274,43,Reputation
17353,8304,4,2116,0,2,18088,3899,3274,43,Reputation
17354,8359,6,2116,0,6,18088,3899,3274,43,Reputation
17355,8671,5,2116,0,2,18088,3899,3274,43,Reputation
17356,8757,2,2116,0,2,18088,3899,3274,43,Reputation
17357,8760,7,2116,0,0,18088,3899,3274,43,Reputation
17358,8872,8,2116,0,9,18088,3899,3274,43,Reputation
17359,8887,6,2116,0,11,18088,3899,3274,43,Reputation
17360,9032,1,2116,0,9,18088,3899,3274,43,Reputation
17361,9249,0,2116,0,0,18088,3899,3274,43,Reputation
17362,9350,3,2116,0,0,18088,3899,3274,43,Reputation
17363,9428,9,2116,0,1,18088,3899,3274,43,Reputation
17364,9430,4,2116,0,0,18088,3899,3274,43,Reputation
17365,9514,3,2116,0,1,18088,3899,3274,43,Reputation
17366,9534,8,2116,0,4,18088,3899,3274,43,Reputation
17367,9555,6,2116,0,10,18088,3899,3274,43,Reputation
17368,9668,2,2116,0,0,18088,3899,3274,43,Reputation
17369,9669,3,2116,0,0,18088,3899,3274,43,Reputation
17370,9672,4,2116,0,4,18088,3899,3274,43,Reputation
17371,9771,6,2116,0,2,18088,3899,3274,43,Reputation
17372,9780,3,2116,0,2,18088,3899,3274,43,Reputation
17373,9815,10,2116,0,2,18088,3899,3274,43,Reputation
17374,9816,5,2116,0,1,18088,3899,3274,43,Reputation
17375,9828,5,2116,0,0,18088,3899,3274,43,Reputation
17376,9856,0,2116,0,0,18088,3899,3274,43,Reputation
17377,9861,0,2116,0,0,18088,3899,3274,43,Reputation
17378,9984,3,2116,0,3,18088,3899,3274,43,Reputation
17379,10023,8,2116,0,2,18088,3899,3274,43,Reputation
17380,10304,5,2116,0,0,18088,3899,3274,43,Reputation
17381,10306,3,2116,0,3,18088,3899,3274,43,Reputation
17382,10323,0,2116,0,2,18088,3899,3274,43,Reputation
17383,10402,4,2116,0,0,18088,3899,3274,43,Reputation
17384,10455,10,2116,0,0,18088,3899,3274,43,Reputation
17385,10560,8,2116,0,2,18088,3899,3274,43,Reputation
17386,10593,2,2116,0,5,18088,3899,3274,43,Reputation
17387,10715,21,2116,0,0,18088,3899,3274,43,Reputation
17388,10751,5,2116,0,4,18088,3899,3274,43,Reputation
17389,10754,3,2116,0,3,18088,3899,3274,43,Reputation
17390,10756,0,2116,0,0,18088,3899,3274,43,Reputation
17391,10845,10,2116,0,14,18088,3899,3274,43,Reputation
17392,10846,4,2116,0,2,18088,3899,3274,43,Reputation
17393,10848,10,2116,0,0,18088,3899,3274,43,Reputation
17394,10857,5,2116,0,6,18088,3899,3274,43,Reputation
17395,10885,6,2116,0,5,18088,3899,3274,43,Reputation
17396,10906,0,2116,0,1,18088,3899,3274,43,Reputation
17397,11025,2,2116,0,2,18088,3899,3274,43,Reputation
17398,11074,2,2116,0,0,18088,3899,3274,43,Reputation
17399,11117,4,2116,0,2,18088,3899,3274,43,Reputation
17400,11187,1,2116,0,5,18088,3899,3274,43,Reputation
17401,11194,5,2116,0,3,18088,3899,3274,43,Reputation
17402,11228,4,2116,0,3,18088,3899,3274,43,Reputation
17403,11303,1,2116,0,1,18088,3899,3274,43,Reputation
17404,11356,2,2116,0,2,18088,3899,3274,43,Reputation
17405,11358,2,2116,0,0,18088,3899,3274,43,Reputation
17406,11368,14,2116,1470,0,18088,3899,3274,43,Reputation
17407,11386,6,2116,0,0,18088,3899,3274,43,Reputation
17408,11426,4,2116,0,3,18088,3899,3274,43,Reputation
17409,11467,3,2116,0,2,18088,3899,3274,43,Reputation
17410,11484,3,2116,0,3,18088,3899,3274,43,Reputation
17411,11486,4,2116,0,1,18088,3899,3274,43,Reputation
17412,11491,8,2116,0,1,18088,3899,3274,43,Reputation
17413,11791,2,2116,0,3,18088,3899,3274,43,Reputation
17414,11796,6,2116,0,0,18088,3899,3274,43,Reputation
17415,11822,0,2116,0,6,18088,3899,3274,43,Reputation
17416,11853,2,2116,0,1,18088,3899,3274,43,Reputation
17417,12116,3,2116,0,0,18088,3899,3274,43,Reputation
17418,12272,2,2116,0,8,18088,3899,3274,43,Reputation
17419,12504,0,2116,0,0,18088,3899,3274,43,Reputation
17420,12506,7,2116,0,4,18088,3899,3274,43,Reputation
17421,12932,3,2116,0,1,18088,3899,3274,43,Reputation
17422,12977,6,2116,0,1,18088,3899,3274,43,Reputation
17423,13079,3,2116,0,0,18088,3899,3274,43,Reputation
17424,13080,11,2116,0,3,18088,3899,3274,43,Reputation
17425,13294,2,2116,0,1,18088,3899,3274,43,Reputation
17426,13325,6,2116,0,6,18088,3899,3274,43,Reputation
17427,13613,9,2116,0,2,18088,3899,3274,43,Reputation
17428,13700,7,2116,0,0,18088,3899,3274,43,Reputation
17429,13791,3,2116,0,3,18088,3899,3274,43,Reputation
17430,13840,5,2116,0,1,18088,3899,3274,43,Reputation
17431,13901,5,2116,0,6,18088,3899,3274,43,Reputation
17432,14326,2,2116,0,8,18088,3899,3274,43,Reputation
17433,14330,5,2116,0,4,18088,3899,3274,43,Reputation
17434,14394,4,2116,0,0,18088,3899,3274,43,Reputation
17435,14442,4,2116,0,3,18088,3899,3274,43,Reputation
17436,14446,3,2116,0,0,18088,3899,3274,43,Reputation
17437,14508,6,2116,0,1,18088,3899,3274,43,Reputation
17438,14608,0,2116,0,0,18088,3899,3274,43,Reputation
17439,14609,0,2116,0,0,18088,3899,3274,43,Reputation
17440,14627,8,2116,0,5,18088,3899,3274,43,Reputation
17441,14630,6,2116,0,13,18088,3899,3274,43,Reputation
17442,14752,13,2116,564,5,18088,3899,3274,43,Reputation
17443,14753,1,2116,0,12,18088,3899,3274,43,Reputation
17444,14756,2,2116,0,0,18088,3899,3274,43,Reputation
17445,14932,3,2116,0,2,18088,3899,3274,43,Reputation
17446,14934,1,2116,0,2,18088,3899,3274,43,Reputation
17447,15460,3,2116,0,1,18088,3899,3274,43,Reputation
17448,15796,5,2116,0,2,18088,3899,3274,43,Reputation
17449,15907,2,2116,0,0,18088,3899,3274,43,Reputation
17450,16285,0,2116,0,1,18088,3899,3274,43,Reputation
17451,16460,29,2116,0,1,18088,3899,3274,43,Reputation
17452,16526,0,2116,0,0,18088,3899,3274,43,Reputation
17453,16661,4,2116,0,1,18088,3899,3274,43,Reputation
17454,16776,2,2116,0,6,18088,3899,3274,43,Reputation
17455,16893,2,2116,0,1,18088,3899,3274,43,Reputation
17456,16992,2,2116,0,1,18088,3899,3274,43,Reputation
17457,16995,0,2116,0,2,18088,3899,3274,43,Reputation
17458,17106,6,2116,183,0,18088,3899,3274,43,Reputation
17459,17509,1,2116,0,2,18088,3899,3274,43,Reputation
17460,17561,1,2116,0,11,18088,3899,3274,43,Reputation
17461,17562,1,2116,0,0,18088,3899,3274,43,Reputation
17462,17563,1,2116,0,1,18088,3899,3274,43,Reputation
17463,17566,1,2116,0,3,18088,3899,3274,43,Reputation
17464,17610,7,2116,0,2,18088,3899,3274,43,Reputation
17465,18340,4,2116,0,10,18088,3899,3274,43,Reputation
17466,18345,3,2116,0,2,18088,3899,3274,43,Reputation
17467,18346,1,2116,0,0,18088,3899,3274,43,Reputation
17468,18392,6,2116,0,3,18088,3899,3274,43,Reputation
17469,19041,2,2116,0,0,18088,3899,3274,43,Reputation
17470,19325,6,2116,0,2,18088,3899,3274,43,Reputation
17471,19363,7,2116,0,2,18088,3899,3274,43,Reputation
17472,19545,5,2116,0,1,18088,3899,3274,43,Reputation
17473,19747,14,2116,0,1,18088,3899,3274,43,Reputation
17474,19754,5,2116,0,2,18088,3899,3274,43,Reputation
17475,19766,1,2116,0,4,18088,3899,3274,43,Reputation
17476,19910,1,2116,0,0,18088,3899,3274,43,Reputation
17477,20016,5,2116,0,3,18088,3899,3274,43,Reputation
17478,21385,7,2116,0,0,18088,3899,3274,43,Reputation
17479,23026,7,2116,0,1,18088,3899,3274,43,Reputation
17480,23147,1,2116,0,1,18088,3899,3274,43,Reputation
17481,23216,2,2116,0,0,18088,3899,3274,43,Reputation
17482,23976,5,2116,0,2,18088,3899,3274,43,Reputation
17483,24364,3,2116,0,3,18088,3899,3274,43,Reputation
17484,24511,3,2116,0,0,18088,3899,3274,43,Reputation
17485,24562,21,2116,1487,3,18088,3899,3274,43,Reputation
17486,24873,3,2116,0,0,18088,3899,3274,43,Reputation
17487,25344,4,2116,0,0,18088,3899,3274,43,Reputation
17488,25819,18,2116,0,0,18088,3899,3274,43,Reputation
17489,25842,3,2116,0,2,18088,3899,3274,43,Reputation
17490,25892,6,2116,0,0,18088,3899,3274,43,Reputation
17491,26243,1,2116,0,2,18088,3899,3274,43,Reputation
17492,27663,13,2116,0,1,18088,3899,3274,43,Reputation
17493,27739,3,2116,0,5,18088,3899,3274,43,Reputation
17494,27747,2,2116,0,0,18088,3899,3274,43,Reputation
17495,28439,2,2116,55,2,18088,3899,3274,43,Reputation
17496,29299,3,2116,0,4,18088,3899,3274,43,Reputation
17497,29323,4,2116,0,2,18088,3899,3274,43,Reputation
17498,32979,2,2116,0,4,18088,3899,3274,43,Reputation
17499,34705,1,2116,0,0,18088,3899,3274,43,Reputation
17500,34732,9,2116,0,5,18088,3899,3274,43,Reputation
17501,34847,3,2116,0,4,18088,3899,3274,43,Reputation
17502,34944,2,2116,0,0,18088,3899,3274,43,Reputation
17503,37425,1,2116,0,6,18088,3899,3274,43,Reputation
17504,37471,1,2116,0,1,18088,3899,3274,43,Reputation
17505,37568,4,2116,0,1,18088,3899,3274,43,Reputation
17506,37570,2,2116,0,0,18088,3899,3274,43,Reputation
17507,37575,2,2116,0,5,18088,3899,3274,43,Reputation
17508,37582,2,2116,0,0,18088,3899,3274,43,Reputation
17509,37655,2,2116,0,4,18088,3899,3274,43,Reputation
17510,37729,13,2116,721,5,18088,3899,3274,43,Reputation
17511,38892,2,2116,0,2,18088,3899,3274,43,Reputation
17512,38899,3,2116,0,3,18088,3899,3274,43,Reputation
17513,39015,3,2116,0,4,18088,3899,3274,43,Reputation
17514,44097,13,2116,0,5,18088,3899,3274,43,Reputation
17515,44179,4,2116,0,0,18088,3899,3274,43,Reputation
17516,44757,0,2116,0,0,18088,3899,3274,43,Reputation
17517,46807,1,2116,0,6,18088,3899,3274,43,Reputation
17518,46957,5,2116,0,1,18088,3899,3274,43,Reputation
17519,47135,2,2116,0,3,18088,3899,3274,43,Reputation
17520,62704,1,2116,0,2,18088,3899,3274,43,Reputation
17521,62806,2,2116,0,0,18088,3899,3274,43,Reputation
17522,62830,1,2116,0,0,18088,3899,3274,43,Reputation
17523,63007,6,2116,0,2,18088,3899,3274,43,Reputation
17524,70350,1,2116,0,0,18088,3899,3274,43,Reputation
17525,70351,5,2116,0,2,18088,3899,3274,43,Reputation
17526,70750,3,2116,0,0,18088,3899,3274,43,Reputation
17527,71103,2,2116,0,2,18088,3899,3274,43,Reputation
17528,71132,1,2116,0,0,18088,3899,3274,43,Reputation
17529,71389,4,2116,0,3,18088,3899,3274,43,Reputation
17530,71689,5,2116,0,0,18088,3899,3274,43,Reputation
17531,71693,3,2116,0,0,18088,3899,3274,43,Reputation
17532,71785,1,2116,0,2,18088,3899,3274,43,Reputation
17533,71786,5,2116,0,3,18088,3899,3274,43,Reputation
17534,71831,5,2116,0,1,18088,3899,3274,43,Reputation
17535,71889,2,2116,0,0,18088,3899,3274,43,Reputation
17536,71893,1,2116,0,4,18088,3899,3274,43,Reputation
17537,71973,3,2116,0,1,18088,3899,3274,43,Reputation
